report_date,city,state,season,product_name,campaign_name,adset_name,orders_7d,attributed_revenue,effective_city_spend,roas,opportunity_score,recommended_action,budget_modifier,broad_discovery_flag,reason
2026-06-23,Lucknow,Uttar Pradesh,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2117.8,495.63,4.2729,65.86,HOLD,1.0,1,"Opportunity score 66, ROAS 4.27x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Kolkata,West Bengal,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,3,846.61,1059.08,0.7994,65.8,HOLD,1.0,0,"Opportunity score 66, ROAS 0.80x — no decisive signal. Maintain current budget."
2026-06-23,Gurgaon,Haryana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,6,2794.08,2479.55,1.1268001,65.63,HOLD,1.0,1,"Opportunity score 66, ROAS 1.13x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Pune,Maharashtra,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,3,846.61,1140.18,0.7425,65.46,HOLD,1.0,0,"Opportunity score 65, ROAS 0.74x — no decisive signal. Maintain current budget."
2026-06-23,South Delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,4,3640.7,3395.73,1.0721,65.36,HOLD,1.0,1,"Opportunity score 65, ROAS 1.07x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,8,2794.07,2747.58,1.0169,65.08,HOLD,1.0,1,"Opportunity score 65, ROAS 1.02x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Nanded,Maharashtra,All Seasons,TrimEase Paw Trimmer,TH-068-WILD-16JUNE,Urban Pet Parent,1,1153.02,343.56,3.3561,65.03,HOLD,1.0,1,"Opportunity score 65, ROAS 3.36x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Anand,Gujarat,All Seasons,BlueWave Pool,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2402.85,308.41,7.7911,65.0,HOLD,1.0,1,"Opportunity score 65, ROAS 7.79x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,HYDERABAD,Telangana,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,2,2117.8,1221.38,1.7339001,64.92,HOLD,1.0,0,"Opportunity score 65, ROAS 1.73x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Mumbai Suburban,Maharashtra,Monsoon,WildTrail Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,1694.07,854.59,1.9823,64.91,HOLD,1.0,1,"Opportunity score 65, ROAS 1.98x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2018.49,495.63,4.0726,64.86,HOLD,1.0,1,"Opportunity score 65, ROAS 4.07x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Gurgaon,Haryana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,6,2794.07,2896.31,0.9647,64.82,HOLD,1.0,1,"Opportunity score 65, ROAS 0.96x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Bengaluru Rural,Karnataka,Monsoon,Paw Cleanser 500ml,TH-198-UFOBALL-01JUNE,ICP Pet Parents,1,2117.8,487.08,4.348,64.74,HOLD,1.0,1,"Opportunity score 65, ROAS 4.35x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Indore,Madhya Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,2,846.61,491.18,1.7235999,64.68,HOLD,1.0,1,"Opportunity score 65, ROAS 1.72x — no decisive signal. Maintain current budget."
2026-06-23,Bhopal,Madhya Pradesh,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,4235.59,1430.38,2.9612,64.43,HOLD,1.0,1,"Opportunity score 64, ROAS 2.96x — no decisive signal. Maintain current budget."
2026-06-23,Thrissur,Kerala,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2117.8,495.63,4.2729,64.36,HOLD,1.0,1,"Opportunity score 64, ROAS 4.27x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Miraroad,Maharashtra,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2117.8,495.63,4.2729,64.36,HOLD,1.0,1,"Opportunity score 64, ROAS 4.27x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,KOTA,Rajasthan,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2117.8,495.63,4.2729,64.36,HOLD,1.0,1,"Opportunity score 64, ROAS 4.27x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Jabalpur,Madhya Pradesh,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2117.8,495.63,4.2729,64.36,HOLD,1.0,1,"Opportunity score 64, ROAS 4.27x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Chamba,Himachal Pradesh,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2117.8,495.63,4.2729,64.36,HOLD,1.0,1,"Opportunity score 64, ROAS 4.27x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,BHUBANESHWAR,Odisha,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2117.8,495.63,4.2729,64.36,HOLD,1.0,1,"Opportunity score 64, ROAS 4.27x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Akola,Maharashtra,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2117.8,495.63,4.2729,64.36,HOLD,1.0,1,"Opportunity score 64, ROAS 4.27x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Kolkata,West Bengal,Summer,SummerGuard Cooling Vest,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,5678.89,308.41,18.4134,64.25,HOLD,1.0,1,"Opportunity score 64, ROAS 18.41x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,K V Rangareddy,Telangana,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,Urban Pet Parent,2,2117.8,941.22,2.2501,64.25,HOLD,1.0,1,"Opportunity score 64, ROAS 2.25x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,8,2794.07,3379.49,0.8268,64.13,HOLD,1.0,1,"Opportunity score 64, ROAS 0.83x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Pune,Maharashtra,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,5,5081.36,3575.73,1.4211,64.11,HOLD,1.0,0,"Opportunity score 64, ROAS 1.42x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,West Delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,3,846.62,1059.08,0.7994,64.0,HOLD,1.0,1,"Opportunity score 64, ROAS 0.80x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,South West Delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,3,1947.44,2586.15,0.753,63.77,HOLD,1.0,1,"Opportunity score 64, ROAS 0.75x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,HYDERABAD,Telangana,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,2,2117.8,1221.38,1.7339001,63.74,HOLD,1.0,0,"Opportunity score 64, ROAS 1.73x — no decisive signal. Maintain current budget."
2026-06-23,East Singhbhum,Jharkhand,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,2117.8,749.91,2.8241,63.61,HOLD,1.0,1,"Opportunity score 64, ROAS 2.82x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,Monsoon,StormGuard Jacket,TH-068-WILD-16JUNE,ICP Pet Parents,3,2117.8,3526.55,0.6005,63.6,HOLD,1.0,0,"Opportunity score 64, ROAS 0.60x — no decisive signal. Maintain current budget."
2026-06-23,North 24 Parganas,West Bengal,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2541.53,1039.38,2.4452,63.48,HOLD,1.0,1,"Opportunity score 63, ROAS 2.45x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,ANAND,Gujarat,Monsoon,WildTrail Boots,TH-068-WILD-16JUNE,Urban Pet Parent,1,1694.07,413.5,4.0969,63.48,HOLD,1.0,1,"Opportunity score 63, ROAS 4.10x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Ghaziabad,Uttar Pradesh,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,2117.8,444.91,4.7601,63.3,HOLD,1.0,0,"Opportunity score 63, ROAS 4.76x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Khorda,Odisha,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-20JUNE,Broad Advantage+,3,0.0,495.63,0.0,63.0,HOLD,1.0,1,"Opportunity score 63, ROAS 0.00x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Gurugram,Haryana,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,ICP Pet Parents,1,2117.8,314.52,6.7334,63.0,HOLD,1.0,0,"Opportunity score 63, ROAS 6.73x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Visakhapatnam,Andhra Pradesh,Monsoon,WildTrail Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,2117.8,907.01,2.3349,62.92,HOLD,1.0,1,"Opportunity score 63, ROAS 2.33x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Nanded,Maharashtra,All Seasons,TrimEase Paw Trimmer,TH-068-WILD-16JUNE,Urban Pet Parent,1,1153.02,343.56,3.3561,62.8,HOLD,1.0,1,"Opportunity score 63, ROAS 3.36x — no decisive signal. Maintain current budget."
2026-06-23,Central Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,846.62,580.11,1.4593999,62.76,HOLD,1.0,1,"Opportunity score 63, ROAS 1.46x — no decisive signal. Maintain current budget."
2026-06-23,Andheri East,Maharashtra,Monsoon,Pawveralls Suspender Boots,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2711.02,1039.38,2.6083,62.32,HOLD,1.0,1,"Opportunity score 62, ROAS 2.61x — no decisive signal. Maintain current budget."
2026-06-23,Gurugram,Haryana,All Seasons,BlueWave Pool,TH-372-ROVERAINCOAT-10JUNE,ICP Pet Parents,1,2541.53,621.51,4.0893,62.2,HOLD,1.0,0,"Opportunity score 62, ROAS 4.09x — no decisive signal. Maintain current budget."
2026-06-23,BANGALORE,Karnataka,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,Urban Pet Parent,2,2117.8,749.91,2.8241,62.12,HOLD,1.0,0,"Opportunity score 62, ROAS 2.82x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Vadodara,Gujarat,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,2,2117.8,1430.38,1.4806,61.9,HOLD,1.0,1,"Opportunity score 62, ROAS 1.48x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,Monsoon,TenderTrek Silicone Boots,DOG HARNESS-CTL-19JUNE,Urban Pet Parent,1,2541.53,1076.29,2.3614001,61.81,HOLD,1.0,0,"Opportunity score 62, ROAS 2.36x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Hyderabad,Telangana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-22JUNE-CAT-CV2,Broad Advantage+,2,846.61,1254.02,0.6751,61.63,HOLD,1.0,1,"Opportunity score 62, ROAS 0.68x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,West Delhi,Delhi,Monsoon,WildTrail Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,2117.8,854.59,2.4781,61.54,HOLD,1.0,1,"Opportunity score 62, ROAS 2.48x — no decisive signal. Maintain current budget."
2026-06-23,North Goa,Goa,Monsoon,Pawveralls Suspender Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,2117.8,854.59,2.4781,61.54,HOLD,1.0,1,"Opportunity score 62, ROAS 2.48x — no decisive signal. Maintain current budget."
2026-06-23,Gurugram,Haryana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,4,846.61,649.34,1.3038,61.52,HOLD,1.0,0,"Opportunity score 62, ROAS 1.30x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Bengaluru,Karnataka,Monsoon,Daily Pet Wipes,TH-054-TOTE-19JUNE,ICP Pet Parent,1,845.76,341.83,2.4742,61.51,HOLD,1.0,1,"Opportunity score 62, ROAS 2.47x — no decisive signal. Maintain current budget."
2026-06-23,Chennai,Tamil Nadu,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,4,1693.22,981.68,1.7248,61.45,HOLD,1.0,0,"Opportunity score 61, ROAS 1.72x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Ghaziabad,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,2,846.61,713.95,1.1858,61.45,HOLD,1.0,1,"Opportunity score 61, ROAS 1.19x — no decisive signal. Maintain current budget."
2026-06-23,Dehradun,Uttarakhand,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,ICP Pet Parents,1,2117.8,861.66,2.4578,61.41,HOLD,1.0,1,"Opportunity score 61, ROAS 2.46x — no decisive signal. Maintain current budget."
2026-06-23,North 24 Parganas,West Bengal,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2541.53,1039.38,2.4452,61.34,HOLD,1.0,1,"Opportunity score 61, ROAS 2.45x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,All Seasons,TangleGuard Leash,TH-152-TANGLELEASH-11JUNE-ADV+,Broad Advantage+,1,2541.53,1366.15,1.8604,61.3,HOLD,1.0,1,"Opportunity score 61, ROAS 1.86x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Bardhaman,West Bengal,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER,Broad Advantage+,1,5422.03,1492.65,3.6325,61.16,HOLD,1.0,1,"Opportunity score 61, ROAS 3.63x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Central Delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,2,1100.84,1016.81,1.0826,60.83,HOLD,1.0,1,"Opportunity score 61, ROAS 1.08x — no decisive signal. Maintain current budget."
2026-06-23,Navsari,Gujarat,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,598.69,3.5374,60.69,HOLD,1.0,1,"Opportunity score 61, ROAS 3.54x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Karnal,Haryana,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,598.69,3.5374,60.69,HOLD,1.0,1,"Opportunity score 61, ROAS 3.54x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Howrha,West Bengal,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,598.69,3.5374,60.69,HOLD,1.0,1,"Opportunity score 61, ROAS 3.54x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,CHIPLUN,Maharashtra,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,1,2117.8,598.69,3.5374,60.69,HOLD,1.0,1,"Opportunity score 61, ROAS 3.54x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Visakhapatnam,Andhra Pradesh,Monsoon,WildTrail Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,2117.8,907.01,2.3349,60.68,HOLD,1.0,1,"Opportunity score 61, ROAS 2.33x — no decisive signal. Maintain current budget."
2026-06-23,Vadodara,Gujarat,,Woven Boots – Wedding & Festive Wear for Stylish Dogs,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2668.62,495.63,5.3843,60.67,HOLD,1.0,1,"Opportunity score 61, ROAS 5.38x — no decisive signal. Maintain current budget."
2026-06-23,Kolkata,West Bengal,Summer,SummerGuard Cooling Vest,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,5678.89,308.41,18.4134,60.67,HOLD,1.0,1,"Opportunity score 61, ROAS 18.41x — no decisive signal. Maintain current budget."
2026-06-23,Kamrup,Assam,,Orbit Dining Table by Pawpourri | Ergonomic Design | Dual Bowls | Minimalist Wooden Diner,TH-012-SNUGBOO-19JUN,ICP Pet Parents,1,3649.28,314.52,11.6027,60.67,HOLD,1.0,1,"Opportunity score 61, ROAS 11.60x — no decisive signal. Maintain current budget."
2026-06-23,Rangareddy,Telangana,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER-17JUNE,Urban Pet Parents,2,2117.8,1382.42,1.5320001,60.66,HOLD,1.0,1,"Opportunity score 61, ROAS 1.53x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Surat,Gujarat,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER,Broad Advantage+,1,2541.53,1393.36,1.824,60.37,HOLD,1.0,1,"Opportunity score 60, ROAS 1.82x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Rangareddy,Telangana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,2,1947.46,1974.22,0.9864,60.25,HOLD,1.0,1,"Opportunity score 60, ROAS 0.99x — no decisive signal. Maintain current budget."
2026-06-23,Mira Bhayandar,Maharashtra,Monsoon,Pawveralls Suspender Boots,TH-012-SNUGBOO-19JUN,Urban Pet Parent,1,2117.8,941.22,2.2501,60.17,HOLD,1.0,1,"Opportunity score 60, ROAS 2.25x — no decisive signal. Maintain current budget."
2026-06-23,Bangalote,Karnataka,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER,Broad Advantage+,1,3134.75,1393.36,2.2498,60.17,HOLD,1.0,1,"Opportunity score 60, ROAS 2.25x — no decisive signal. Maintain current budget."
2026-06-23,Gurugram,Haryana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,4,2539.83,2593.45,0.9793,59.9,HOLD,1.0,0,"Opportunity score 60, ROAS 0.98x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,Monsoon,Paw Balm - Triple Butter,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,2,406.1,1576.85,0.2575,59.88,HOLD,1.0,1,"Opportunity score 60, ROAS 0.26x — no decisive signal. Maintain current budget."
2026-06-23,Hyderabad,Telangana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,2,846.61,649.34,1.3038,59.77,HOLD,1.0,0,"Opportunity score 60, ROAS 1.30x — no decisive signal. Weather=RAIN_EMERGING. Maintain current budget."
2026-06-23,Bangalore,Karnataka,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,ICP Pet Parents,2,846.61,491.18,1.7235999,59.68,HOLD,1.0,0,"Opportunity score 60, ROAS 1.72x — no decisive signal. Maintain current budget."
2026-06-23,Pune,Maharashtra,All Seasons,PocketPup Tote,TH-054-TOTE-19JUNE,ICP Pet Parent,5,5081.36,3575.73,1.4211,59.53,HOLD,1.0,0,"Opportunity score 60, ROAS 1.42x — no decisive signal. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,2,846.61,1016.81,0.8326,59.33,HOLD,1.0,1,"Opportunity score 59, ROAS 0.83x — no decisive signal. Maintain current budget."
2026-06-23,Central Delhi,Delhi,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,2,846.6,1059.08,0.7994,59.13,HOLD,1.0,1,"Opportunity score 59, ROAS 0.80x — no decisive signal. Maintain current budget."
2026-06-23,Ahmedabad,Gujarat,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,2,846.61,1059.08,0.7994,59.13,HOLD,1.0,1,"Opportunity score 59, ROAS 0.80x — no decisive signal. Maintain current budget."
2026-06-23,Gautam Buddha Nagar,Uttar Pradesh,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.22,1014.74,1.6686001,59.01,HOLD,1.0,1,"Opportunity score 59, ROAS 1.67x — no decisive signal. Maintain current budget."
2026-06-23,Faridabad,Haryana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,2,1947.46,2599.25,0.7492,58.83,HOLD,1.0,1,"Opportunity score 59, ROAS 0.75x — no decisive signal. Maintain current budget."
2026-06-23,South West Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-385-DUCKTOY-16JUNE-CAT,Cat Lover,3,846.62,1059.08,0.7994,58.8,HOLD,1.0,1,"Opportunity score 59, ROAS 0.80x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai Suburban,Maharashtra,Monsoon,WildTrail Boots,TH-068-WILD-18JUNE-ADV+,Broad Advantage+,1,1694.07,854.59,1.9823,58.56,HOLD,1.0,1,"Opportunity score 59, ROAS 1.98x — no decisive signal. Maintain current budget."
2026-06-23,South Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,2,1693.22,520.14,3.2553,58.53,HOLD,1.0,1,"Opportunity score 59, ROAS 3.26x — no decisive signal. Maintain current budget."
2026-06-23,Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,1693.24,1074.71,1.5755,58.45,HOLD,1.0,0,"Opportunity score 58, ROAS 1.58x — no decisive signal. Maintain current budget."
2026-06-23,Noida,Uttar Pradesh,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2033.22,1039.38,1.9562,58.4,HOLD,1.0,1,"Opportunity score 58, ROAS 1.96x — no decisive signal. Maintain current budget."
2026-06-23,Jaipur,Rajasthan,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,1,2033.22,1039.38,1.9562,58.4,HOLD,1.0,1,"Opportunity score 58, ROAS 1.96x — no decisive signal. Maintain current budget."
2026-06-23,Hyderabad,Telangana,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-22JUNE-CAT-CV2,Broad Advantage+,2,846.61,1254.02,0.6751,58.38,HOLD,1.0,1,"Opportunity score 58, ROAS 0.68x — no decisive signal. Maintain current budget."
2026-06-23,Central Delhi,Delhi,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,846.62,580.11,1.4593999,58.3,HOLD,1.0,1,"Opportunity score 58, ROAS 1.46x — no decisive signal. Weather=UNKNOWN. Maintain current budget."
2026-06-23,Gurugram,Haryana,Monsoon,Rover Raincoat,TH-372-ROVERAINCOAT-10JUNE,ICP Pet Parents,1,1694.06,621.51,2.7257,58.02,HOLD,1.0,0,"Opportunity score 58, ROAS 2.73x — no decisive signal. Maintain current budget."
2026-06-23,Chennai,Tamil Nadu,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,4,1693.22,981.68,1.7248,57.68,HOLD,1.0,0,"Opportunity score 58, ROAS 1.72x — no decisive signal. Maintain current budget."
2026-06-23,Pune,Maharashtra,,FetchNova UFO Ball | Bounce-Spin Toy | Smart Play for Active Dogs,TH-198-UFOBALL-01JUNE,ICP Pet Parents,3,846.61,494.6,1.7117,57.63,HOLD,1.0,1,"Opportunity score 58, ROAS 1.71x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Surat,Gujarat,Monsoon,Pawveralls Suspender Boots,TH-383-SUSPENDER,Broad Advantage+,1,2541.53,1393.36,1.824,57.61,HOLD,1.0,1,"Opportunity score 58, ROAS 1.82x — no decisive signal. Maintain current budget."
2026-06-23,Mumbai,Maharashtra,Monsoon,Paw Cleanser 500ml,TH-336-PAWTECH-11JUNE-CR,Broad Advantage+,3,1694.24,1576.85,1.0744,57.52,HOLD,1.0,1,"Opportunity score 58, ROAS 1.07x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
2026-06-23,Bangalore,Karnataka,All Seasons,MistCalm Brush,TH-287-MISTCALMBRUSH-19JUNE,ICP Pet Parents,2,1100.85,808.06,1.3623,57.51,HOLD,1.0,0,"Opportunity score 58, ROAS 1.36x — no decisive signal. Maintain current budget."
2026-06-23,Vadodara,Gujarat,,Woven Boots – Wedding & Festive Wear for Stylish Dogs,TH-383-SUSPENDER-20JUNE,Broad Advantage+,1,2668.62,495.63,5.3843,57.5,HOLD,1.0,1,"Opportunity score 58, ROAS 5.38x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Ghaziabad,Uttar Pradesh,All Seasons,DuckDash Treat Toy,TH-385-DUCKTOY-16JUNE-DOG,Urban Pet Parents,2,846.61,713.95,1.1858,57.43,HOLD,1.0,1,"Opportunity score 57, ROAS 1.19x — no decisive signal. Weather=HEAT_HIGH. Maintain current budget."
2026-06-23,Pune,Maharashtra,All Seasons,MistCalm Brush,TH-287-MISTCALMBRUSH-19JUNE,ICP Pet Parents,1,1100.85,1062.19,1.0364,57.18,HOLD,1.0,1,"Opportunity score 57, ROAS 1.04x — no decisive signal. Weather=RAIN_ACTIVE. Maintain current budget."
